time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,
1085.21388,0.010098,0.008372,-0.001794,-9.689992,-9.689996,-0.003195,-0.007455,-0.003195,99046.34,30.57,-0.03141096,
1085.224035,0.010155,0.019136,-0.020332,-9.698962,-9.699002,-0.00639,-0.00639,0,99046.34,30.57,-0.04041696,
1085.234128,0.010093,0.042458,-0.01196,-9.694178,-9.694278,-0.003195,-0.01278,0.001065,99046.34,30.57,-0.03569296,
1085.244325,0.010196,0.007774,0.000598,-9.67863,-9.678633,-0.00426,-0.009585,-0.001065,99046.34,30.57,-0.02004796,
1085.254686,0.010361,0.004784,-0.007176,-9.700158,-9.700162,-0.003195,-0.00426,-0.001065,99046.34,30.57,-0.04157696,
1085.264788,0.010103,0.027508,-0.031096,-9.698364,-9.698453,-0.003195,-0.011715,0.00213,99046.34,30.57,-0.03986796,
1085.27627,0.011482,0.022724,-0.028106,-9.663082,-9.66315,-0.001065,-0.005325,0,99046.34,30.57,-0.00456496,
1085.287405,0.011135,-0.01794,-0.016744,-9.667268,-9.667299,-0.005325,-0.005325,-0.001065,99046.34,30.57,-0.00871396,
1085.298563,0.011158,0.016146,-0.037674,-9.695972,-9.696059,-0.00426,-0.00852,-0.001065,99046.34,30.57,-0.03747396,
1085.309758,0.011194,-0.029302,-0.024518,-9.631388,-9.631464,-0.00426,-0.009585,0.001065,99046.34,30.57,0.02712104,
1085.321011,0.011254,0.006578,-0.013754,-9.668464,-9.668476,-0.003195,-0.00639,0.001065,99046.34,30.57,-0.00989096,
1085.332266,0.011255,0.034086,-0.059202,-9.683414,-9.683655,-0.00213,-0.00852,-0.001065,99046.32,30.57,-0.02506996,
1085.342364,0.010098,0.010764,-0.045448,-9.649328,-9.649441,-0.003195,-0.00639,-0.001065,99046.32,30.57,0.00914404,
1085.352458,0.010094,-0.025714,-0.00299,-9.640358,-9.640393,-0.00426,-0.005325,0,99046.32,30.57,0.01819204,
