time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
2025.742844,0.010083,-0.086184,0.01197,-9.822582,-9.822967,0.001065,-0.00426,0.003195,98930.51,25.78,0.000149037,0.0063,,
2025.75296,0.010116,-0.093366,0.040698,-9.808218,-9.808747,0.003195,-0.00639,0,98930.51,25.78,0.014369037,0.02052,,
2025.763237,0.010277,-0.100548,0.031122,-9.83934,-9.839903,0.003195,-0.003195,0.003195,98930.51,25.78,-0.016786963,-0.010636,,
2025.773353,0.010116,-0.067032,-0.004788,-9.856098,-9.856327,0,-0.003195,0.00213,98930.51,25.78,-0.033210963,-0.02706,,
2025.783451,0.010098,-0.079002,-0.009576,-9.841734,-9.842056,0.001065,-0.005325,0.00213,98930.53,25.78,-0.018939963,-0.012789,,
2025.793546,0.010094,-0.102942,0.026334,-9.846522,-9.847095,0.001065,-0.00639,0.003195,98930.53,25.78,-0.023978963,-0.017828,,
2025.803628,0.010083,-0.100548,0.004788,-9.817794,-9.81831,0.001065,-0.005325,0.00213,98930.53,25.78,0.004806037,0.010957,,
2025.814086,0.010457,-0.08379,0.05985,-9.848916,-9.849454,0,-0.005325,0.001065,98930.53,25.78,-0.026337963,-0.020187,,
2025.824214,0.010129,-0.081396,0.004788,-9.8154,-9.815739,0.001065,-0.00426,0.001065,98930.53,25.78,0.007377037,0.013528,,
2025.834306,0.010091,-0.062244,-0.02394,-9.829764,-9.82999,0,-0.00426,0.003195,98930.53,25.78,-0.006873963,-0.000723,,
2025.844461,0.010155,-0.043092,0.028728,-9.83934,-9.839476,0.001065,-0.005325,0.001065,98930.53,25.78,-0.016359963,-0.010209,,
2025.856648,0.012187,-0.055062,-0.002394,-9.822582,-9.822737,0,-0.00639,0.003195,98930.35,25.78,0.000379037,0.00653,,
2025.866759,0.010111,-0.028728,-0.019152,-9.817794,-9.817855,0.00213,-0.005325,0.003195,98930.35,25.78,0.005261037,0.011412,,
2025.876851,0.010092,-0.062244,0,-9.798642,-9.79884,0.001065,-0.007455,0.001065,98930.35,25.78,0.024276037,0.030427,,
2025.886934,0.010083,-0.069426,0,-9.79146,-9.791706,0.001065,-0.00213,0.001065,98930.35,25.78,0.031410037,0.037561,,
2025.897059,0.010124,-0.009576,-0.02394,-9.80343,-9.803464,0.003195,-0.005325,0.003195,98930.35,25.78,0.019652037,0.025803,,
2025.907157,0.010099,-0.093366,-0.002394,-9.824976,-9.82542,0.00213,-0.00639,0.00213,98930.35,25.78,-0.002303963,0.003847,,
2025.91774,0.010583,-0.055062,0.004788,-9.822582,-9.822737,0,-0.00639,-0.001065,98930.35,25.78,0.000379037,0.00653,,
