Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
0.4170924,0.0024392,-0.022134,9.897313,-0.215952,9.899693,91.249954,90.128128,1,2,3,4
0.4195315,0.0024391,-0.062812,9.875777,-0.153739,9.877173,90.891846,90.364403,1,2,3,4
0.4219707,0.0024392,-0.046062,9.856635,-0.168096,9.858176,90.97702,90.267754,1,2,3,4
0.4244098,0.0024391,-0.029312,9.897313,-0.139382,9.898338,90.806831,90.169685,1,2,3,4
0.4268489,0.0024391,-0.014955,9.835099,-0.19681,9.83708,91.146385,90.08712,1,2,3,4
0.4292881,0.0024392,-0.038883,9.835099,-0.199202,9.837193,91.160316,90.226517,1,2,3,4
0.4317272,0.0024391,-0.043669,9.837492,-0.175274,9.83915,91.020721,90.254333,1,2,3,4
0.4341663,0.0024391,-0.034098,9.832706,-0.172881,9.834285,91.007278,90.198692,1,2,3,4
0.4366055,0.0024392,-0.055633,9.81835,-0.18006,9.820159,91.050621,90.324646,1,2,3,4
0.4390446,0.0024391,-0.046062,9.832706,-0.132203,9.833703,90.770302,90.268402,1,2,3,4
0.4414837,0.0024391,-0.036491,9.837492,-0.125025,9.838354,90.728127,90.212524,1,2,3,4
0.4439229,0.0024392,-0.005384,9.861421,-0.067597,9.861654,90.392738,90.031281,1,2,3,4
0.446362,0.0024391,-0.074776,9.861421,-0.007777,9.861708,90.045181,90.434448,1,2,3,4
0.4488012,0.0024392,-0.048455,9.887741,0.001795,9.88786,89.989601,90.280777,1,2,3,4
0.4512403,0.0024391,-0.024526,9.842278,0.037687,9.842381,89.780609,90.142776,1,2,3,4
0.4536794,0.0024391,0.018544,9.880563,-0.048455,9.880699,90.280975,89.892464,1,2,3,4
0.4561186,0.0024392,-0.038883,9.849456,-0.101097,9.850052,90.588074,90.226189,1,2,3,4
0.4585577,0.0024391,-0.005384,9.832706,-0.098704,9.833203,90.575134,90.031372,1,2,3,4
0.4609968,0.0024391,-0.005384,9.832706,-0.077169,9.833011,90.449654,90.031372,1,2,3,4
0.463436,0.0024392,-0.002991,9.827921,-0.000598,9.827921,90.003487,90.017441,1,2,3,4
0.4658751,0.0024391,-0.005384,9.839885,-0.05324,9.840031,90.310005,90.031349,1,2,3,4
0.4683143,0.0024392,-0.019741,9.866206,-0.134596,9.867145,90.781586,90.114639,1,2,3,4
0.4707534,0.0024391,-0.038883,9.875777,-0.168096,9.877284,90.975128,90.225586,1,2,3,4
0.4731925,0.0024391,-0.05324,9.882956,-0.184846,9.884828,91.071487,90.308655,1,2,3,4
0.4756317,0.0024392,-0.024526,9.830314,-0.199202,9.832362,91.160889,90.142952,1,2,3,4
0.4780708,0.0024391,-0.012562,9.882956,-0.237488,9.885817,91.376556,90.07283,1,2,3,4
