Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
17.7280159,0.002449,0.236291,0.034098,9.269197,9.272271,1.475517,8.211315,1,2,3,4
17.7304668,0.0024509,0.281755,0.019741,9.295518,9.299808,1.740351,4.007804,1,2,3,4
17.7329159,0.0024491,0.298505,-0.011366,9.345767,9.35054,1.830773,357.819458,1,2,3,4
17.7353687,0.0024528,0.279362,-0.028116,9.374481,9.378685,1.715548,354.25296,1,2,3,4
17.7378197,0.002451,0.286541,-0.02333,9.379267,9.383672,1.755689,355.345276,1,2,3,4
17.7402687,0.002449,0.296112,-0.042473,9.297911,9.302721,1.8426,351.837494,1,2,3,4
17.7427197,0.002451,0.286541,-0.032901,9.321838,9.3263,1.77222,353.449829,1,2,3,4
17.7451706,0.0024509,0.296112,-0.05683,9.250054,9.254968,1.867079,349.135925,1,2,3,4
17.7476215,0.0024509,0.272184,-0.008973,9.295518,9.299506,1.678064,358.111816,1,2,3,4
17.7500725,0.002451,0.322433,-0.054437,9.321838,9.327572,2.009058,350.417053,1,2,3,4
17.7525215,0.002449,0.322433,-0.025723,9.319446,9.325057,1.987807,355.438751,1,2,3,4
17.7549744,0.0024529,0.312862,-0.004187,9.33141,9.336655,1.920506,359.233185,1,2,3,4
17.7574253,0.0024509,0.32004,-0.054437,9.355338,9.36097,1.987511,350.346741,1,2,3,4
17.7598743,0.002449,0.253041,-0.020937,9.357731,9.361175,1.554189,355.269989,1,2,3,4
17.7623253,0.002451,0.231506,-0.042473,9.307482,9.310457,1.448614,349.603973,1,2,3,4
17.7647762,0.0024509,0.300897,-0.04008,9.300303,9.305256,1.869383,352.412811,1,2,3,4
17.7672272,0.002451,0.339183,-0.011366,9.340981,9.347144,2.080649,358.08075,1,2,3,4
17.7696781,0.0024509,0.403789,-0.066401,9.34816,9.357112,2.506475,350.661591,1,2,3,4
17.7721272,0.0024491,0.348754,-0.061615,9.345767,9.352475,2.170244,349.980804,1,2,3,4
17.77458,0.0024528,0.343968,-0.064008,9.340981,9.347531,2.145027,349.458588,1,2,3,4
17.777029,0.002449,0.33679,-0.064008,9.350553,9.356834,2.099657,349.239075,1,2,3,4
17.77948,0.002451,0.298505,-0.068794,9.319446,9.324478,1.882528,347.022156,1,2,3,4
17.7819309,0.0024509,0.30329,-0.030508,9.34816,9.353128,1.867707,354.255829,1,2,3,4
17.7843819,0.002451,0.291326,-0.047258,9.338589,9.343251,1.810133,350.785889,1,2,3,4
17.7868328,0.0024509,0.298505,-0.044865,9.338589,9.343466,1.851289,351.452393,1,2,3,4
17.7892818,0.002449,0.334397,-0.042473,9.357731,9.3638,2.062984,352.761475,1,2,3,4
17.7917328,0.002451,0.346361,-0.037687,9.326625,9.33313,2.139271,353.790161,1,2,3,4
17.7941856,0.0024528,0.327219,-0.028116,9.355338,9.361101,2.010616,355.08902,1,2,3,4
17.7966347,0.0024491,0.322433,-0.083151,9.326625,9.332567,2.044784,345.539337,1,2,3,4
17.7990856,0.0024509,0.332004,-0.044865,9.309875,9.315901,2.060991,352.303955,1,2,3,4
17.8015347,0.0024491,0.35354,-0.083151,9.266804,9.273918,2.244459,346.764893,1,2,3,4
17.8039856,0.0024509,0.305683,-0.04008,9.230911,9.236058,1.912848,352.530243,1,2,3,4
17.8064365,0.0024509,0.279362,-0.059222,9.264411,9.268811,1.765581,348.030975,1,2,3,4
17.8088875,0.002451,0.30329,-0.049651,9.285947,9.291031,1.895478,350.702698,1,2,3,4
17.8113384,0.0024509,0.288933,-0.054437,9.360124,9.36474,1.79918,349.330231,1,2,3,4
17.8137875,0.0024491,0.255434,-0.054437,9.357731,9.361374,1.598509,347.969391,1,2,3,4
17.8162403,0.0024528,0.276969,-0.00658,9.340981,9.345089,1.698811,358.639008,1,2,3,4
17.8186893,0.002449,0.296112,-0.049651,9.336196,9.341022,1.841963,350.481384,1,2,3,4
17.8211403,0.002451,0.312862,-0.061615,9.290732,9.296203,1.965629,348.858704,1,2,3,4
17.8235912,0.0024509,0.329611,-0.047258,9.297911,9.303871,2.050995,351.84079,1,2,3,4
17.8260422,0.002451,0.346361,-0.020937,9.319446,9.325903,2.132307,356.540741,1,2,3,4
17.8284931,0.0024509,0.279362,-0.020937,9.329018,9.333223,1.720105,355.713898,1,2,3,4
17.8309422,0.0024491,0.217149,-0.020937,9.367303,9.369843,1.333982,354.492645,1,2,3,4
17.8333931,0.0024509,0.241077,-0.04008,9.33141,9.33461,1.500244,350.56073,1,2,3,4
17.8358459,0.0024528,0.248255,-0.04008,9.324232,9.327622,1.544844,350.828979,1,2,3,4
17.8382969,0.002451,0.281755,-0.00658,9.28834,9.292615,1.7381,358.66214,1,2,3,4
17.8407459,0.002449,0.288933,-0.02333,9.340981,9.345478,1.777402,355.383636,1,2,3,4
17.8431969,0.002451,0.308076,0.002991,9.345767,9.350843,1.88803,0.556252,1,2,3,4
17.8456497,0.0024528,0.332004,0.007777,9.360124,9.366014,2.032014,1.341818,1,2,3,4
17.8481007,0.002451,0.343968,-0.028116,9.391231,9.39757,2.104591,355.327087,1,2,3,4
17.8505516,0.0024509,0.348754,-0.05683,9.352945,9.359618,2.163651,350.744995,1,2,3,4
17.8530006,0.002449,0.279362,-0.035294,9.283554,9.287824,1.737312,352.7995,1,2,3,4
17.8554535,0.0024529,0.24347,-0.073579,9.252447,9.255942,1.57458,343.184601,1,2,3,4
17.8579044,0.0024509,0.236291,-0.052044,9.28116,9.284313,1.493183,347.578735,1,2,3,4
17.8603535,0.0024491,0.274576,-0.00658,9.307482,9.311533,1.690149,358.627167,1,2,3,4
17.8628044,0.0024509,0.300897,-0.004187,9.352945,9.357785,1.842813,359.202698,1,2,3,4
17.8652554,0.002451,0.317647,-0.025723,9.391231,9.396636,1.943501,355.370331,1,2,3,4
17.8677063,0.0024509,0.298505,0.000598,9.343374,9.348142,1.829918,0.114821,1,2,3,4
17.8701572,0.0024509,0.255434,0.019741,9.340981,9.344494,1.570971,4.419227,1,2,3,4
17.8726063,0.0024491,0.233898,-0.035294,9.324232,9.327232,1.453334,351.419067,1,2,3,4
17.8750591,0.0024528,0.276969,-0.035294,9.297911,9.302102,1.720105,352.737946,1,2,3,4
17.8775082,0.0024491,0.269791,-0.018544,9.293125,9.297059,1.666831,356.067902,1,2,3,4
17.8799591,0.0024509,0.286541,-0.049651,9.321838,9.326373,1.786846,350.169525,1,2,3,4
17.88241,0.0024509,0.279362,-0.001795,9.295518,9.299715,1.721469,359.631927,1,2,3,4
17.8848591,0.0024491,0.255434,0.000598,9.283554,9.287067,1.57607,0.134182,1,2,3,4
17.8873119,0.0024528,0.20997,0.026919,9.25484,9.25726,1.310301,7.305759,1,2,3,4
17.889761,0.0024491,0.186042,0.017348,9.245269,9.247157,1.15792,5.327288,1,2,3,4
17.8922119,0.0024509,0.200399,0.002991,9.23809,9.240264,1.24301,0.855097,1,2,3,4
17.8946629,0.002451,0.279362,0.002991,9.28834,9.292541,1.722947,0.613422,1,2,3,4
17.8971138,0.0024509,0.288933,0.002991,9.240483,9.245,1.791003,0.593103,1,2,3,4
17.8995647,0.0024509,0.272184,-0.00658,9.302696,9.30668,1.676431,358.615082,1,2,3,4
17.9020138,0.0024491,0.274576,-0.001795,9.247662,9.251737,1.700654,359.625519,1,2,3,4
17.9044647,0.0024509,0.250648,-0.008973,9.240483,9.243886,1.554693,357.949707,1,2,3,4
17.9069176,0.0024529,0.241077,-0.032901,9.240483,9.243686,1.508179,352.228485,1,2,3,4
17.9093685,0.0024509,0.1334,-0.049651,9.25484,9.255935,0.881156,339.584869,1,2,3,4
17.9118176,0.0024491,0.19322,-0.037687,9.28116,9.283248,1.215148,348.963226,1,2,3,4
17.9142685,0.0024509,0.202792,-0.059222,9.259625,9.262035,1.307011,343.720337,1,2,3,4
17.9167194,0.0024509,0.20997,-0.013759,9.271589,9.273976,1.299955,356.250946,1,2,3,4
17.9191704,0.002451,0.224327,0.014955,9.307482,9.310197,1.383808,3.814075,1,2,3,4
17.9216194,0.002449,0.260219,-0.001795,9.283554,9.287201,1.605716,359.604858,1,2,3,4
17.9240704,0.002451,0.24347,0.024526,9.297911,9.30113,1.507531,5.752405,1,2,3,4
17.9265232,0.0024528,0.212363,0.012562,9.290732,9.293168,1.311793,3.385383,1,2,3,4
17.9289722,0.002449,0.19322,-0.02333,9.242876,9.244925,1.206096,353.115265,1,2,3,4
17.9314213,0.0024491,0.217149,0.005384,9.245269,9.24782,1.345812,1.420266,1,2,3,4
17.9338722,0.0024509,0.217149,-0.02333,9.273982,9.276553,1.349007,353.867767,1,2,3,4
17.9363213,0.0024491,0.205185,-0.059222,9.264411,9.266872,1.320565,343.900299,1,2,3,4
17.9387741,0.0024528,0.217149,-0.044865,9.295518,9.298162,1.36659,348.326294,1,2,3,4
17.9412231,0.002449,0.231506,-0.042473,9.321838,9.324809,1.446316,349.603973,1,2,3,4
17.9436741,0.002451,0.265005,-0.025723,9.312267,9.316073,1.637814,354.455933,1,2,3,4
17.9461231,0.002449,0.281755,-0.00658,9.285947,9.290222,1.738326,358.66214,1,2,3,4
17.948576,0.0024529,0.241077,-0.028116,9.264411,9.26759,1.500635,353.3479,1,2,3,4
17.951025,0.002449,0.20997,0.002991,9.269197,9.271575,1.297846,0.816124,1,2,3,4
17.953476,0.002451,0.245863,-0.008973,9.283554,9.286814,1.518138,357.909851,1,2,3,4
17.9559269,0.0024509,0.260219,0.017348,9.319446,9.323094,1.603032,3.814075,1,2,3,4
17.9583778,0.0024509,0.253041,-0.008973,9.376874,9.380292,1.546743,357.969086,1,2,3,4
17.9608288,0.002451,0.260219,-0.042473,9.355338,9.359053,1.614346,350.730011,1,2,3,4
17.9632778,0.002449,0.260219,-0.02333,9.355338,9.358986,1.599733,354.876831,1,2,3,4
17.9657288,0.002451,0.267398,-0.066401,9.319446,9.323518,1.693504,346.05426,1,2,3,4
17.9681816,0.0024528,0.24347,-0.02333,9.312267,9.315478,1.504412,354.526459,1,2,3,4
17.9706306,0.002449,0.253041,-0.032901,9.28116,9.284667,1.574704,352.591766,1,2,3,4
17.9730797,0.0024491,0.288933,-0.020937,9.31466,9.319164,1.781471,355.855377,1,2,3,4
17.9755306,0.0024509,0.334397,-0.047258,9.324232,9.330346,2.074337,351.956024,1,2,3,4
17.9779816,0.002451,0.384646,0.010169,9.345767,9.353684,2.357587,1.514466,1,2,3,4
17.9804325,0.0024509,0.355932,-0.013759,9.319446,9.32625,2.188833,357.786316,1,2,3,4
17.9828835,0.002451,0.329611,-0.030508,9.262018,9.267932,2.046888,354.711823,1,2,3,4
17.9853325,0.002449,0.291326,-0.04008,9.252447,9.257119,1.820374,352.166595,1,2,3,4
17.9877834,0.0024509,0.279362,-0.049651,9.309875,9.314198,1.74574,349.922058,1,2,3,4
17.9902344,0.002451,0.260219,-0.054437,9.333803,9.337588,1.631469,348.184387,1,2,3,4
17.9926853,0.0024509,0.245863,-0.04008,9.326625,9.329951,1.530079,350.741241,1,2,3,4
17.9951344,0.0024491,0.32004,-0.032901,9.340981,9.34652,1.972685,354.130402,1,2,3,4
17.9975853,0.0024509,0.284148,-0.04008,9.321838,9.326254,1.763141,351.971252,1,2,3,4
18.0000362,0.0024509,0.329611,-0.044865,9.329018,9.334947,2.042198,352.248749,1,2,3,4
18.0024853,0.0024491,0.341575,-0.016152,9.312267,9.318543,2.10301,357.292755,1,2,3,4
18.0049362,0.0024509,0.389432,0.002991,9.262018,9.270202,2.407616,0.440051,1,2,3,4
18.0073872,0.002451,0.41336,0.024526,9.259625,9.26888,2.560555,3.395624,1,2,3,4
18.0098362,0.002449,0.375075,-0.037687,9.309875,9.317504,2.318831,354.262268,1,2,3,4
18.0122871,0.0024509,0.32004,-0.071186,9.34816,9.353908,2.008668,347.459839,1,2,3,4
18.0147381,0.002451,0.308076,-0.032901,9.343374,9.34851,1.899192,353.904144,1,2,3,4
18.0171871,0.002449,0.276969,-0.049651,9.319446,9.323692,1.729409,349.836792,1,2,3,4
18.0196381,0.002451,0.288933,-0.044865,9.326625,9.331207,1.795696,351.173615,1,2,3,4
18.022089,0.0024509,0.305683,-0.042473,9.326625,9.33173,1.895272,352.089783,1,2,3,4
18.0245399,0.0024509,0.343968,-0.059222,9.333803,9.340326,2.141466,350.230927,1,2,3,4
18.026989,0.0024491,0.370289,-0.013759,9.362516,9.369846,2.2665,357.87207,1,2,3,4
18.0294399,0.0024509,0.322433,-0.049651,9.33141,9.337111,2.002325,351.24585,1,2,3,4
18.0318928,0.0024529,0.341575,-0.044865,9.355338,9.36168,2.10905,352.51712,1,2,3,4
18.0343418,0.002449,0.334397,-0.049651,9.307482,9.31362,2.080178,351.554443,1,2,3,4
18.0367928,0.002451,0.284148,-0.04008,9.302696,9.30712,1.76669,351.971252,1,2,3,4
18.0392418,0.002449,0.300897,-0.00658,9.297911,9.30278,1.85393,358.747223,1,2,3,4
18.0416908,0.002449,0.298505,-0.02333,9.333803,9.338605,1.837495,355.531067,1,2,3,4
18.0441437,0.0024529,0.265005,-0.018544,9.333803,9.337583,1.630269,355.997101,1,2,3,4
18.0465946,0.0024509,0.308076,-0.05683,9.372088,9.377323,1.914586,349.54837,1,2,3,4
18.0490437,0.0024491,0.255434,-0.037687,9.362516,9.366076,1.579791,351.607086,1,2,3,4
18.0514927,0.002449,0.221934,-0.013759,9.388838,9.391471,1.356818,356.452515,1,2,3,4
18.0539455,0.0024528,0.229113,-0.030508,9.355338,9.358193,1.415407,352.415161,1,2,3,4
18.0563946,0.0024491,0.322433,-0.016152,9.305089,9.310688,1.987117,357.132294,1,2,3,4
18.0588436,0.002449,0.327219,-0.035294,9.305089,9.310907,2.025647,353.843811,1,2,3,4
18.0612946,0.002451,0.348754,-0.080758,9.333803,9.340666,2.19642,346.962311,1,2,3,4
18.0637436,0.002449,0.339183,-0.054437,9.33141,9.337731,2.108308,350.882141,1,2,3,4
18.0661964,0.0024528,0.310469,-0.05683,9.329018,9.334355,1.937752,349.627167,1,2,3,4
18.0686455,0.0024491,0.288933,-0.032901,9.360124,9.36464,1.779603,353.503632,1,2,3,4
18.0710964,0.0024509,0.269791,-0.001795,9.345767,9.349661,1.653629,359.618866,1,2,3,4
18.0735455,0.0024491,0.229113,0.002991,9.319446,9.322262,1.408338,0.747944,1,2,3,4
18.0759983,0.0024528,0.272184,-0.008973,9.297911,9.301898,1.677714,358.111816,1,2,3,4
18.0784473,0.002449,0.296112,-0.018544,9.218947,9.223721,1.843344,356.416473,1,2,3,4
18.0808964,0.0024491,0.317647,-0.054437,9.278768,9.284363,1.989283,350.275421,1,2,3,4
18.0833473,0.0024509,0.296112,-0.04008,9.340981,9.345759,1.832162,352.291656,1,2,3,4
18.0857983,0.002451,0.30329,-0.04008,9.352945,9.357947,1.873462,352.471985,1,2,3,4
18.0882492,0.0024509,0.241077,-0.025723,9.38166,9.384791,1.480284,353.909607,1,2,3,4
18.0906982,0.002449,0.190828,-0.00658,9.360124,9.362071,1.168686,358.025055,1,2,3,4
18.0931492,0.002451,0.176471,0.005384,9.336196,9.337866,1.08354,1.747465,1,2,3,4
18.0955982,0.002449,0.238684,0.002991,9.252447,9.255526,1.47777,0.717955,1,2,3,4
18.0980492,0.002451,0.262612,-0.001795,9.259625,9.263349,1.624497,359.608459,1,2,3,4
18.1005001,0.0024509,0.250648,-0.025723,9.297911,9.301324,1.5523,354.140503,1,2,3,4
18.1029491,0.002449,0.253041,-0.016152,9.400802,9.404221,1.54497,356.347778,1,2,3,4
18.1054001,0.002451,0.269791,-0.008973,9.431909,9.435771,1.639366,358.095062,1,2,3,4
18.1078529,0.0024528,0.233898,-0.011366,9.379267,9.38219,1.430261,357.217987,1,2,3,4
18.110302,0.0024491,0.202792,-0.02333,9.319446,9.321681,1.254762,353.437286,1,2,3,4
18.1127529,0.0024509,0.19322,-0.00658,9.259625,9.261643,1.196158,358.0495,1,2,3,4
18.115202,0.0024491,0.248255,-0.052044,9.264411,9.267882,1.568228,348.160065,1,2,3,4
18.1176548,0.0024528,0.296112,-0.042473,9.259625,9.264456,1.850232,351.837494,1,2,3,4
18.1201038,0.002449,0.293719,-0.011366,9.319446,9.32408,1.806669,357.783966,1,2,3,4
18.1225548,0.002451,0.286541,-0.016152,9.384052,9.38844,1.751783,356.773804,1,2,3,4
18.1250038,0.002449,0.253041,-0.025723,9.391231,9.394674,1.551417,354.195557,1,2,3,4
18.1274567,0.0024529,0.241077,0.000598,9.376874,9.379972,1.472729,0.142173,1,2,3,4
18.1299057,0.002449,0.217149,0.026919,9.357731,9.360289,1.339399,7.06673,1,2,3,4
18.1323566,0.0024509,0.250648,0.017348,9.302696,9.306088,1.547122,3.959265,1,2,3,4
18.1348076,0.002451,0.279362,0.036491,9.295518,9.299787,1.736073,7.441897,1,2,3,4
18.1372566,0.002449,0.288933,0.007777,9.290732,9.295227,1.781911,1.54175,1,2,3,4
18.1397095,0.0024529,0.293719,-0.02333,9.336196,9.340844,1.807644,355.458557,1,2,3,4
18.1421604,0.0024509,0.293719,-0.037687,9.374481,9.379157,1.809267,352.688354,1,2,3,4
18.1446095,0.0024491,0.300897,-0.016152,9.379267,9.384106,1.84005,356.927429,1,2,3,4
18.1470604,0.0024509,0.224327,-0.004187,9.324232,9.326931,1.378424,358.930603,1,2,3,4
18.1495113,0.0024509,0.157328,-0.025723,9.307482,9.308847,0.981384,350.714417,1,2,3,4
18.1519623,0.002451,0.198006,0.010169,9.269197,9.271317,1.225252,2.9401,1,2,3,4
18.1544132,0.0024509,0.219541,0.000598,9.28834,9.290935,1.354219,0.156119,1,2,3,4
18.1568623,0.0024491,0.245863,0.000598,9.329018,9.332257,1.509736,0.139406,1,2,3,4
18.1593151,0.0024528,0.214756,-0.001795,9.350553,9.353018,1.315517,359.52121,1,2,3,4
18.1617661,0.002451,0.20997,-0.001795,9.357731,9.360086,1.285423,359.510315,1,2,3,4
18.1642151,0.002449,0.284148,0.029312,9.293125,9.297514,1.760587,5.889679,1,2,3,4
18.166666,0.0024509,0.332004,0.05324,9.23809,9.244206,2.084408,9.110408,1,2,3,4
18.1691189,0.0024529,0.308076,0.022134,9.230911,9.236077,1.916425,4.109335,1,2,3,4
18.1715679,0.002449,0.229113,0.038883,9.245269,9.248189,1.439806,9.632051,1,2,3,4
18.1740189,0.002451,0.30329,-0.04008,9.266804,9.271852,1.890723,352.471985,1,2,3,4
18.1764679,0.002449,0.324826,-0.020937,9.262018,9.267736,2.012853,356.312012,1,2,3,4
18.1789188,0.0024509,0.312862,0.002991,9.300303,9.305565,1.926814,0.547744,1,2,3,4
18.1813698,0.002451,0.284148,-0.016152,9.283554,9.287916,1.756023,356.746674,1,2,3,4
18.1838207,0.0024509,0.250648,-0.001795,9.321838,9.325208,1.540277,359.589783,1,2,3,4
18.1862698,0.0024491,0.238684,-0.02333,9.362516,9.365588,1.467538,354.417389,1,2,3,4
18.1887226,0.0024528,0.207577,-0.016152,9.350553,9.35287,1.275489,355.550781,1,2,3,4
18.1911716,0.002449,0.241077,-0.001795,9.364909,9.368011,1.474588,359.573486,1,2,3,4
18.1936226,0.002451,0.255434,-0.016152,9.336196,9.339704,1.570348,356.381897,1,2,3,4
18.1960735,0.0024509,0.233898,-0.013759,9.317053,9.319999,1.440622,356.633545,1,2,3,4
18.1985264,0.0024529,0.238684,-0.016152,9.312267,9.315339,1.4714,356.128754,1,2,3,4
18.2009754,0.002449,0.260219,-0.066401,9.367303,9.371152,1.642229,345.685181,1,2,3,4
18.2034264,0.002451,0.24347,-0.035294,9.393623,9.396844,1.500113,351.751678,1,2,3,4
18.2058773,0.0024509,0.253041,-0.068794,9.345767,9.349445,1.607299,344.790741,1,2,3,4
18.2083263,0.002449,0.257827,-0.004187,9.300303,9.303877,1.588069,359.069519,1,2,3,4
18.2107792,0.0024529,0.276969,-0.028116,9.285947,9.290118,1.71703,354.203644,1,2,3,4
18.2132282,0.002449,0.310469,-0.030508,9.266804,9.272053,1.928032,354.387787,1,2,3,4
18.2156792,0.002451,0.315254,-0.042473,9.333803,9.339222,1.951841,352.327026,1,2,3,4
18.2181282,0.002449,0.327219,-0.042473,9.376874,9.382678,2.01538,352.604431,1,2,3,4
18.2205811,0.0024529,0.334397,-0.044865,9.436694,9.442723,2.047557,352.358368,1,2,3,4
18.223032,0.0024509,0.274576,-0.044865,9.388838,9.39296,1.697428,350.71994,1,2,3,4
18.225481,0.002449,0.300897,-0.080758,9.329018,9.334218,1.912643,344.97644,1,2,3,4
18.227932,0.002451,0.298505,-0.025723,9.273982,9.278821,1.850443,355.07486,1,2,3,4
18.2303848,0.0024528,0.343968,-0.064008,9.25484,9.261451,2.165008,349.458588,1,2,3,4
18.2328358,0.002451,0.360718,-0.028116,9.271589,9.278646,2.234671,355.543182,1,2,3,4
18.2352848,0.002449,0.365504,-0.035294,9.336196,9.343415,2.252467,354.484436,1,2,3,4
18.2377357,0.0024509,0.355932,-0.044865,9.388838,9.395689,2.188207,352.815735,1,2,3,4
18.2401886,0.0024529,0.358325,-0.044865,9.374481,9.381434,2.206111,352.86322,1,2,3,4
18.2426376,0.002449,0.324826,-0.044865,9.362516,9.368257,2.005841,352.135986,1,2,3,4
18.2450886,0.002451,0.272184,-0.02333,9.309875,9.313882,1.680745,355.100922,1,2,3,4
18.2475376,0.002449,0.245863,-0.05683,9.276375,9.279806,1.558213,346.985016,1,2,3,4
18.2499905,0.0024529,0.274576,-0.078365,9.283554,9.287945,1.761809,344.071106,1,2,3,4
18.2524414,0.0024509,0.315254,-0.037687,9.338589,9.343985,1.947223,353.182953,1,2,3,4
18.2548923,0.0024509,0.322433,-0.073579,9.422338,9.42814,2.010226,347.145203,1,2,3,4
18.2573414,0.0024491,0.305683,-0.04008,9.393623,9.398681,1.879719,352.530243,1,2,3,4
18.2597942,0.0024528,0.329611,-0.020937,9.302696,9.308558,2.033362,356.365417,1,2,3,4
18.2622433,0.0024491,0.288933,-0.044865,9.259625,9.264241,1.808726,351.173615,1,2,3,4
18.2646942,0.0024509,0.305683,-0.064008,9.242876,9.248151,1.935226,348.173523,1,2,3,4
18.2671432,0.002449,0.379861,-0.068794,9.240483,9.248544,2.392283,349.734863,1,2,3,4
18.2695942,0.002451,0.370289,-0.00658,9.233304,9.240728,2.296866,358.981934,1,2,3,4
18.272047,0.0024528,0.360718,-0.071186,9.307482,9.314741,2.262178,348.836334,1,2,3,4
18.2744961,0.0024491,0.312862,-0.066401,9.355338,9.360804,1.958047,348.017517,1,2,3,4
18.276947,0.0024509,0.293719,-0.064008,9.355338,9.360167,1.840475,347.706177,1,2,3,4
18.279398,0.002451,0.248255,-0.073579,9.317053,9.32065,1.591884,343.490936,1,2,3,4
18.2818489,0.0024509,0.24347,-0.071186,9.269197,9.272667,1.567604,343.701965,1,2,3,4
18.2842999,0.002451,0.267398,-0.035294,9.250054,9.253985,1.670115,352.480927,1,2,3,4
18.2867508,0.0024509,0.315254,-0.037687,9.252447,9.257894,1.96543,353.182953,1,2,3,4
18.2891998,0.002449,0.406182,-0.044865,9.305089,9.314058,2.514661,353.696869,1,2,3,4
18.2916527,0.0024529,0.391825,-0.016152,9.396016,9.404196,2.38991,357.639526,1,2,3,4
18.2941036,0.0024509,0.329611,-0.037687,9.384052,9.389915,2.024681,353.477264,1,2,3,4
18.2965546,0.002451,0.315254,-0.064008,9.336196,9.341737,1.973479,348.522919,1,2,3,4
18.2990055,0.0024509,0.269791,-0.030508,9.240483,9.244471,1.682839,353.548279,1,2,3,4
18.3014565,0.002451,0.248255,-0.073579,9.285947,9.289557,1.597284,343.490936,1,2,3,4
18.3039074,0.0024509,0.250648,-0.035294,9.355338,9.358762,1.549902,351.984802,1,2,3,4
18.3063583,0.0024509,0.250648,-0.02333,9.317053,9.320453,1.547628,354.682312,1,2,3,4
18.3088112,0.0024529,0.257827,-0.047258,9.329018,9.3327,1.60949,349.613281,1,2,3,4
18.3112602,0.002449,0.253041,-0.018544,9.38166,9.38509,1.549145,355.808502,1,2,3,4
18.3137112,0.002451,0.253041,-0.073579,9.338589,9.342306,1.616405,343.786621,1,2,3,4
18.3161621,0.0024509,0.205185,-0.016152,9.285947,9.288227,1.269645,355.499115,1,2,3,4
18.3186111,0.002449,0.262612,-0.032901,9.28116,9.284933,1.633387,352.858917,1,2,3,4
18.321064,0.0024529,0.255434,-0.044865,9.247662,9.251297,1.606325,350.037964,1,2,3,4
18.3235149,0.0024509,0.279362,0.005384,9.309875,9.314067,1.719194,1.104065,1,2,3,4
18.325964,0.0024491,0.281755,0.024526,9.367303,9.371572,1.729409,4.97499,1,2,3,4
18.3284149,0.0024509,0.245863,-0.02333,9.362516,9.365773,1.511031,354.579407,1,2,3,4
18.3308678,0.0024529,0.253041,0.014955,9.336196,9.339637,1.555322,3.382341,1,2,3,4
18.3333187,0.0024509,0.114257,-0.042473,9.285947,9.286747,0.752255,339.60849,1,2,3,4
18.3357677,0.002449,0.159721,-0.035294,9.28834,9.28978,1.008912,347.539368,1,2,3,4
18.3382187,0.002451,0.169292,-0.052044,9.317053,9.318736,1.088944,342.911499,1,2,3,4
18.3406715,0.0024528,0.11665,-0.035294,9.362516,9.36331,0.745986,343.166077,1,2,3,4
18.3431225,0.002451,0.162114,-0.047258,9.384052,9.385571,1.030976,343.747925,1,2,3,4
18.3455715,0.002449,0.178863,-0.025723,9.393623,9.395361,1.101984,351.816254,1,2,3,4
18.3480225,0.002451,0.202792,0.019741,9.319446,9.321672,1.252421,5.559947,1,2,3,4
18.3504753,0.0024528,0.224327,0.043669,9.269197,9.272014,1.412362,11.015809,1,2,3,4
18.3529243,0.002449,0.219541,0.012562,9.250054,9.252667,1.361713,3.274934,1,2,3,4
18.3553753,0.002451,0.190828,-0.013759,9.247662,9.24964,1.185147,355.876099,1,2,3,4
18.3578262,0.0024509,0.147757,-0.008973,9.340981,9.342155,0.90806,356.52478,1,2,3,4
18.3602772,0.002451,0.15015,0.014955,9.388838,9.39005,0.920686,5.687992,1,2,3,4
18.3627281,0.0024509,0.171685,-0.004187,9.398409,9.399978,1.046798,358.602814,1,2,3,4
18.3651791,0.002451,0.152542,-0.011366,9.374481,9.37573,0.935027,355.73877,1,2,3,4
18.3676281,0.002449,0.186042,0.002991,9.324232,9.326089,1.143295,0.921075,1,2,3,4
18.3700809,0.0024528,0.241077,0.010169,9.297911,9.301041,1.486484,2.415511,1,2,3,4
18.37253,0.0024491,0.233898,-0.028116,9.31466,9.317638,1.448749,353.14566,1,2,3,4
18.3749809,0.0024509,0.233898,-0.018544,9.357731,9.360672,1.436268,355.466858,1,2,3,4
18.37743,0.0024491,0.236291,-0.049651,9.386445,9.38955,1.473526,348.13327,1,2,3,4
18.3798828,0.0024528,0.248255,-0.035294,9.33141,9.334779,1.53926,351.908569,1,2,3,4
18.3823318,0.002449,0.238684,-0.013759,9.34816,9.351216,1.465002,356.700897,1,2,3,4
18.3847828,0.002451,0.231506,-0.044865,9.293125,9.296117,1.453604,349.032135,1,2,3,4
18.3872318,0.002449,0.221934,-0.008973,9.218947,9.221622,1.380126,357.684723,1,2,3,4
18.3896828,0.002451,0.202792,0.017348,9.226126,9.228371,1.263775,4.889504,1,2,3,4
18.3921337,0.0024509,0.267398,0.014955,9.290732,9.294592,1.651261,3.201127,1,2,3,4
18.3945847,0.002451,0.274576,0.002991,9.367303,9.371326,1.678997,0.624112,1,2,3,4
18.3970337,0.002449,0.346361,0.000598,9.391231,9.397615,2.112203,0.098956,1,2,3,4
18.3994846,0.0024509,0.32004,0.007777,9.357731,9.363205,1.959346,1.39196,1,2,3,4
18.4019375,0.0024529,0.348754,0.036491,9.271589,9.278218,2.166002,5.973193,1,2,3,4
18.4043865,0.002449,0.315254,-0.00658,9.250054,9.255427,1.952442,358.80426,1,2,3,4
